Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
617.208,-47.84,2843.33,1787.97,42.09,138.76,0.16,3439.48,19.89
617.407,44.88,2953.81,1651.84,136.79,121.01,37.65,3660.45,-15.62
617.605,-24.17,2941.98,1551.22,0.66,158.49,-57.05,3597.32,-1.81
617.804,-30.09,2821.63,1582.79,-17.1,101.28,4.11,3684.13,-3.78
618.002,58.69,2898.57,1482.17,18.41,121.01,29.76,3630.86,2.14
618.201,-10.36,2936.06,1533.46,38.14,26.31,-19.56,3662.43,8.06
618.4,-4.44,2754.55,1424.95,-17.1,75.63,-72.83,3737.4,37.65
618.598,-18.25,2938.03,1403.25,40.12,87.47,-5.75,3682.16,27.79
618.797,-2.47,2999.19,1387.47,-15.13,128.9,6.08,3630.86,83.03
618.995,3.45,2916.33,1217.79,18.41,67.74,-13.65,3786.72,-1.81
619.194,27.13,2965.65,1184.25,95.36,138.76,17.92,3747.26,10.03
619.392,74.48,3245.81,1150.71,115.09,124.95,6.08,3820.26,35.68
619.591,78.42,3113.62,1099.42,-3.29,126.93,-27.46,3729.51,4.11
619.789,11.34,3013,1099.42,63.79,111.14,-45.21,3790.67,-31.4
619.988,-47.84,3306.97,955.39,160.47,144.68,27.79,3772.91,8.06
620.186,-4.44,3573.32,1057.99,115.09,105.22,15.95,3792.64,-9.7
620.385,35.02,3587.13,1008.66,42.09,77.6,21.87,3656.51,0.16
620.583,-22.2,3752.85,947.5,38.14,71.68,-17.59,3836.04,27.79
620.782,86.32,3806.12,844.91,-34.86,150.6,19.89,3830.13,2.14
620.98,92.23,3952.12,868.58,57.87,95.36,88.95,3841.96,13.97
621.178,-4.44,4259.9,880.42,69.71,71.68,12,3954.42,15.95
621.377,-28.11,4328.95,842.94,53.93,101.28,69.22,3897.21,37.65
621.575,68.56,4703.81,758.1,36.17,24.33,-61,3794.61,12
621.773,-26.14,4652.51,825.18,61.82,24.33,2.14,3897.21,-9.7
621.972,50.8,4816.26,880.42,81.55,48.01,67.24,3851.83,75.14
622.17,23.18,4966.21,740.34,99.3,146.65,2.14,3893.26,65.27
622.368,-95.19,5449.58,696.94,48.01,85.49,-1.81,3808.42,-55.08
622.567,-20.22,5479.17,710.75,-40.77,36.17,90.92,3997.83,27.79
622.765,-12.33,5619.25,685.1,126.93,83.52,-35.35,3836.04,8.06
622.963,62.64,5623.2,606.18,26.31,186.11,10.03,3897.21,-11.67
623.161,-30.09,5702.11,689.05,85.49,53.93,-3.78,4003.74,-17.59
623.359,17.26,5721.84,671.29,59.85,124.95,41.6,4049.12,88.95
623.558,62.64,5824.43,568.7,0.66,57.87,13.97,3828.15,35.68
623.756,31.07,5806.68,606.18,-11.18,113.11,-17.59,4003.74,10.03
623.954,-73.49,6144.05,566.73,6.58,89.44,39.62,3907.07,47.51
624.152,56.72,6167.73,454.27,0.66,57.87,77.11,4047.15,-7.73
624.35,52.78,6288.07,560.81,6.58,73.66,59.35,4106.34,6.08
624.548,52.78,6240.72,517.4,95.36,83.52,49.49,4074.77,39.62
624.746,9.37,6217.05,531.21,26.31,95.36,-45.21,4327.31,-5.75
624.944,-39.95,6124.32,495.7,28.28,138.76,4.11,3972.18,100.78
625.143,21.21,6155.89,479.92,-7.23,12.5,41.6,4068.85,21.87
625.341,46.86,6240.72,426.65,40.12,40.12,-21.54,4055.04,-43.24
625.539,35.02,6169.7,468.08,63.79,46.04,67.24,4153.69,-1.81
625.737,44.88,6165.75,529.24,57.87,32.22,-90.59,4062.93,6.08
625.935,25.15,6126.29,440.46,38.14,53.93,13.97,4145.8,-15.62
626.133,54.75,6122.35,329.97,40.12,-24.99,47.51,4124.09,67.24
626.33,9.37,6197.32,454.27,99.3,16.44,-59.02,4124.09,0.16
626.528,82.37,6161.81,426.65,55.9,121.01,61.33,4047.15,-27.46
626.726,58.69,6483.4,316.16,53.93,95.36,2.14,4009.66,27.79
626.924,33.05,6514.96,397.05,-19.07,-28.94,100.78,4204.98,49.49
627.122,52.78,6643.2,385.22,36.17,69.71,-15.62,4143.82,47.51
627.32,64.61,6830.63,357.59,2.63,67.74,2.14,4301.66,37.65
627.518,-28.11,6876.01,241.19,55.9,122.98,-1.81,4116.2,15.95
627.716,3.45,7114.73,402.97,28.28,99.3,31.73,4106.34,31.73
627.914,33.05,7481.7,253.03,26.31,-54.58,-13.65,4250.36,33.7
628.111,38.97,7558.64,318.14,57.87,73.66,-51.13,4208.93,21.87
628.309,29.1,7734.24,245.14,-21.04,81.55,-11.67,4303.63,15.95
628.507,-39.95,7726.34,207.65,0.66,77.6,21.87,4376.63,-80.73
628.705,50.8,7951.26,260.92,49.98,69.71,-27.46,4256.28,-1.81
628.902,-77.44,8126.85,201.73,69.71,40.12,59.35,4049.12,41.6
629.1,1.48,8458.3,253.03,-28.94,28.28,25.81,4157.63,86.97
629.298,35.02,8304.41,268.81,73.66,126.93,29.76,4350.98,25.81
629.496,40.94,8564.84,225.41,24.33,61.82,6.08,4250.36,12
629.693,31.07,9056.1,225.41,42.09,-24.99,29.76,4236.55,-11.67
629.891,13.32,9251.42,176.08,67.74,99.3,6.08,4406.22,17.92
630.089,33.05,9010.73,95.19,81.55,113.11,31.73,4262.2,-21.54
630.286,31.07,9391.5,276.7,14.47,63.79,-68.89,4244.44,61.33
630.484,60.67,9403.34,191.87,32.22,30.25,17.92,4352.95,47.51
630.681,60.67,9166.59,207.65,6.58,61.82,-41.27,4238.52,12
630.879,11.34,9304.69,87.3,30.25,73.66,53.43,4268.12,61.33
631.077,68.56,9192.24,71.52,53.93,71.68,-51.13,4220.77,-5.75
631.274,56.72,9235.64,103.09,8.55,146.65,43.57,4246.41,8.06
631.472,-16.28,8795.68,158.33,36.17,34.2,55.41,4266.14,37.65
631.669,-4.44,8803.57,185.95,44.06,73.66,29.76,4437.79,-15.62
631.867,106.05,8691.11,142.54,36.17,32.22,61.33,4427.93,-7.73
632.064,-8.38,8253.12,103.09,-38.8,36.17,-1.81,4412.14,2.14
632.262,-30.09,8002.56,154.38,40.12,65.76,29.76,4362.82,-41.27
632.459,5.43,7860.5,55.74,-5.26,40.12,27.79,4487.11,27.79
632.657,31.07,7189.71,101.11,22.36,55.9,10.03,4272.06,2.14
632.854,94.21,6988.47,154.38,42.09,95.36,17.92,4453.57,37.65
633.051,-34.03,6879.96,43.9,87.47,26.31,-49.16,4295.74,25.81
633.249,76.45,6639.26,81.38,4.6,28.28,77.11,4443.71,-31.4
633.446,7.4,6213.1,83.36,-21.04,51.95,2.14,4396.36,-59.02
633.644,17.26,6189.43,45.87,16.44,48.01,-11.67,4429.9,6.08
633.841,72.51,6069.08,124.79,-17.1,24.33,4.11,4260.23,98.81
634.038,46.86,5885.6,112.95,24.33,59.85,17.92,4295.74,-49.16
634.236,31.07,5717.9,59.68,22.36,42.09,21.87,4343.09,17.92
634.433,25.15,5619.25,-5.43,-13.15,121.01,23.84,4441.74,35.68
634.63,40.94,5437.74,26.14,-90.1,48.01,25.81,4461.46,-15.62
634.827,9.37,5463.39,101.11,28.28,59.85,-29.43,4423.98,-15.62
635.025,-34.03,5301.61,75.46,4.6,73.66,-102.43,4390.44,67.24
635.222,36.99,5039.21,124.79,79.58,67.74,49.49,4461.46,10.03
635.419,-61.65,4930.69,51.79,53.93,40.12,47.51,4404.25,23.84
635.616,13.32,4926.75,114.92,53.93,-3.29,27.79,4437.79,-80.73
635.813,36.99,4830.08,85.33,49.98,93.39,63.3,4349.01,2.14
636.011,54.75,4717.62,128.73,42.09,20.39,-11.67,4362.82,-39.29
636.208,-4.44,4707.75,69.55,83.52,105.22,-27.46,4516.71,25.81
636.405,-45.87,4551.89,69.55,51.95,-23.02,0.16,4362.82,13.97
636.602,3.45,4482.84,-9.37,4.6,30.25,69.22,4299.68,-19.56
636.799,-0.49,4267.79,77.44,69.71,61.82,59.35,4418.06,-17.59
636.996,-22.2,4184.93,95.19,14.47,113.11,65.27,4562.08,10.03
637.193,7.4,4001.44,45.87,-60.5,91.41,-53.1,4520.65,-21.54
637.39,-6.41,3766.66,34.03,65.76,44.06,35.68,4408.2,19.89
637.587,-20.22,3636.45,81.38,81.55,2.63,-29.43,4388.47,55.41
637.784,48.83,3593.04,116.9,32.22,81.55,-1.81,4356.9,15.95
637.981,68.56,3393.78,20.22,24.33,51.95,4.11,4540.38,-9.7
638.178,108.02,3454.94,57.71,57.87,26.31,4.11,4274.04,53.43
638.375,33.05,3322.75,-15.29,42.09,69.71,21.87,4625.22,-7.73
638.572,70.53,2938.03,20.22,22.36,75.63,90.92,4445.68,-1.81
638.769,40.94,2837.41,57.71,20.39,115.09,73.16,4469.36,-53.1
638.966,-32.06,2701.28,30.09,-74.31,105.22,45.54,4374.66,-82.7
639.163,54.75,2598.68,51.79,65.76,48.01,17.92,4345.06,0.16
639.36,5.43,2535.55,87.3,-1.32,46.04,-1.81,4394.39,-5.75
639.557,-18.25,2359.96,89.28,67.74,81.55,69.22,4279.95,39.62
639.754,48.83,2233.69,-11.34,57.87,105.22,12,4433.84,49.49
639.95,-53.76,2257.37,-9.37,49.98,134.82,2.14,4406.22,-15.62
640.147,33.05,2091.64,116.9,18.41,75.63,-11.67,4641,-13.65
640.344,-55.74,2048.24,55.74,4.6,49.98,2.14,4581.81,73.16
640.541,-16.28,1920,-27.13,81.55,-30.91,6.08,4564.06,45.54
640.738,-2.47,1706.92,30.09,-1.32,55.9,69.22,4408.2,6.08
640.934,-2.47,1738.49,89.28,38.14,28.28,75.14,4524.6,-9.7
641.131,13.32,1576.7,37.98,42.09,10.52,45.54,4473.3,13.97
641.328,40.94,1673.38,-15.29,18.41,99.3,106.7,4652.84,21.87
641.525,92.23,1677.32,124.79,46.04,51.95,17.92,4595.62,-27.46
641.721,-55.74,1468.19,10.36,-19.07,36.17,-49.16,4546.3,31.73
641.918,35.02,1381.38,12.33,36.17,22.36,13.97,4193.15,47.51
642.115,7.4,1395.19,30.09,26.31,32.22,-37.32,4321.39,0.16
642.311,-26.14,1418.87,16.28,42.09,148.63,45.54,4621.27,-7.73
642.508,7.4,1164.36,132.68,0.66,38.14,0.16,4370.71,-59.02
642.705,17.26,1229.47,95.19,42.09,-44.72,21.87,4540.38,104.73
642.901,3.45,1316.28,22.2,69.71,30.25,21.87,4587.73,57.38
643.098,29.1,1339.95,101.11,69.71,-46.69,15.95,4660.73,-1.81
643.294,-0.49,1237.36,118.87,14.47,-13.15,-17.59,4609.44,29.76
643.491,17.26,1266.95,-40.94,28.28,81.55,-7.73,4589.71,27.79
643.687,-41.92,1083.47,-50.8,49.98,-11.18,-45.21,4686.38,2.14
643.884,42.91,1142.66,-5.43,79.58,109.17,53.43,4461.46,6.08
644.08,-32.06,1079.52,-1.48,32.22,36.17,-23.51,4672.57,-31.4
644.277,36.99,905.91,32.06,-3.29,55.9,81.05,4504.87,15.95
644.473,36.99,1077.55,57.71,61.82,32.22,12,4475.28,-39.29
644.67,-79.41,947.34,57.71,-1.32,124.95,15.95,4719.92,-45.21
644.866,109.99,945.36,67.57,55.9,38.14,41.6,4595.62,12
645.063,-10.36,898.01,45.87,36.17,81.55,51.46,4615.35,6.08
645.259,-12.33,941.42,67.57,34.2,-46.69,-7.73,4518.68,53.43
645.456,-12.33,915.77,43.9,-30.91,4.6,85,4489.09,-5.75
645.652,21.21,771.75,-31.07,-42.75,-36.83,-74.81,4540.38,25.81
645.848,17.26,807.26,41.92,32.22,6.58,-15.62,4453.57,-31.4
646.045,106.05,736.23,26.14,-56.56,-54.58,100.78,4518.68,35.68
646.241,58.69,856.58,89.28,77.6,83.52,122.49,4471.33,4.11
646.437,42.91,716.5,37.98,36.17,2.63,-25.48,4416.09,29.76
646.634,27.13,704.67,51.79,46.04,67.74,77.11,4583.79,57.38
646.83,-26.14,584.32,28.11,-34.86,-48.67,0.16,4639.03,6.08
647.026,23.18,588.26,110.98,63.79,194.01,57.38,4471.33,23.84
647.222,-8.38,548.8,-7.4,-105.88,30.25,-41.27,4297.71,-149.78
647.419,-43.9,598.13,30.09,6.58,197.95,6.08,4569.98,63.3
647.615,31.07,540.91,45.87,44.06,30.25,21.87,4427.93,13.97
647.811,35.02,479.75,-1.48,26.31,73.66,31.73,4408.2,19.89
648.007,-37.98,489.62,-19.24,36.17,-13.15,27.79,4467.38,13.97
648.203,-2.47,438.32,-27.13,101.28,42.09,-80.73,4498.95,17.92
648.399,-8.38,424.51,14.3,4.6,71.68,53.43,4323.36,-49.16
648.596,-14.3,489.62,73.49,61.82,97.33,6.08,4350.98,-47.19
648.792,-24.17,440.29,-17.26,14.47,8.55,-35.35,4498.95,-59.02
648.988,-6.41,436.35,168.19,156.52,-34.86,77.11,4603.52,86.97
649.184,11.34,351.51,81.38,12.5,24.33,-25.48,4512.76,13.97
649.38,-22.2,337.7,73.49,-76.29,4.6,13.97,4479.22,4.11
649.576,36.99,298.24,8.38,20.39,48.01,-112.29,4347.03,-41.27
649.772,5.43,341.65,101.11,111.14,99.3,10.03,4568,12
649.968,-6.41,398.86,-15.29,63.79,-24.99,-72.83,4646.92,-1.81
650.164,35.02,422.54,32.06,42.09,55.9,77.11,4447.65,12
650.36,25.15,306.13,16.28,22.36,-5.26,-41.27,4388.47,12
650.556,23.18,243,12.33,-44.72,40.12,13.97,4447.65,83.03
650.752,-36.01,308.11,-52.78,59.85,65.76,-23.51,4479.22,27.79
650.948,9.37,288.38,-54.75,-30.91,81.55,13.97,4475.28,27.79
651.144,-32.06,316,47.84,-5.26,91.41,57.38,4364.79,0.16
651.34,36.99,298.24,16.28,-3.29,-30.91,-5.75,4414.11,12
651.536,44.88,302.19,81.38,18.41,36.17,-49.16,4459.49,23.84
651.731,86.32,365.32,36.01,65.76,111.14,-55.08,4408.2,12
651.927,9.37,217.35,16.28,44.06,20.39,41.6,4339.14,43.57
652.123,68.56,219.32,0.49,46.04,-21.04,39.62,4493.03,6.08
652.319,11.34,104.89,-3.45,105.22,-3.29,43.57,4453.57,-3.78
652.515,-28.11,154.22,-3.45,73.66,113.11,-72.83,4516.71,-9.7
652.71,44.88,130.54,69.55,-24.99,4.6,15.95,4435.82,-31.4
652.906,-61.65,225.24,-31.07,97.33,53.93,-3.78,4325.33,43.57
653.102,27.13,329.81,20.22,16.44,91.41,-35.35,4429.9,27.79
653.298,62.64,181.84,-5.43,81.55,97.33,13.97,4323.36,19.89
653.493,82.37,158.16,53.76,89.44,51.95,45.54,4354.93,67.24
653.689,-0.49,146.33,-44.88,-3.29,10.52,51.46,4339.14,57.38
653.885,-73.49,126.6,4.44,49.98,49.98,-33.38,4449.63,4.11
654.081,-16.28,215.38,41.92,28.28,73.66,41.6,4437.79,-39.29
654.276,80.4,156.19,67.57,-5.26,-3.29,13.97,4356.9,-78.75
654.472,7.4,77.27,6.41,-48.67,46.04,53.43,4380.57,8.06
654.667,-26.14,118.7,-15.29,-1.32,-7.23,-61,4400.3,-45.21
654.863,31.07,61.49,34.03,2.63,-30.91,-1.81,4506.84,-31.4
655.059,25.15,134.49,-50.8,69.71,44.06,31.73,4619.3,-29.43
655.254,-37.98,148.3,-40.94,61.82,-17.1,61.33,4437.79,73.16
655.45,-45.87,112.79,-44.88,8.55,26.31,-61,4520.65,-17.59
655.645,86.32,104.89,43.9,-15.13,4.6,27.79,4329.28,49.49
655.841,13.32,73.33,36.01,105.22,-15.13,-88.62,4335.2,61.33
656.036,25.15,148.3,41.92,48.01,2.63,27.79,4362.82,61.33
656.232,-34.03,140.41,45.87,-54.58,42.09,-33.38,4386.49,-61
656.427,-6.41,102.92,28.11,44.06,0.66,-31.4,4191.17,-11.67
656.623,13.32,98.98,116.9,71.68,-5.26,25.81,4250.36,-13.65
656.818,27.13,4.27,-13.32,22.36,0.66,-108.35,4354.93,23.84
657.014,33.05,77.27,39.95,24.33,16.44,-41.27,4341.12,4.11
657.209,11.34,215.38,-44.88,-30.91,67.74,13.97,4404.25,-21.54
657.404,-30.09,53.6,22.2,89.44,-7.23,-11.67,4429.9,-94.54
657.6,-4.44,102.92,18.25,67.74,79.58,15.95,4368.74,-33.38
657.795,-99.14,47.68,32.06,-7.23,83.52,-11.67,4313.49,-84.67
657.991,-49.82,69.38,47.84,4.6,16.44,21.87,4362.82,-27.46
658.186,-20.22,98.98,16.28,63.79,46.04,37.65,4335.2,-53.1
658.381,13.32,100.95,-36.99,117.06,8.55,-13.65,4299.68,21.87
658.577,62.64,61.49,16.28,30.25,8.55,-35.35,4218.79,-47.19
658.772,-12.33,57.54,-11.34,20.39,65.76,-33.38,4289.82,-17.59
658.967,-59.68,100.95,-3.45,-36.83,-19.07,-1.81,4266.14,-55.08
659.162,-8.38,122.65,47.84,24.33,34.2,-64.94,4216.82,-29.43
659.358,-32.06,97,-35.02,32.22,91.41,39.62,4238.52,-31.4
659.553,52.78,57.54,16.28,63.79,24.33,-53.1,4258.25,-37.32
659.748,23.18,55.57,14.3,2.63,-19.07,-29.43,4431.87,-11.67
659.943,-32.06,85.17,-1.48,-1.32,-1.32,10.03,4234.58,-5.75
660.138,13.32,63.46,20.22,67.74,8.55,-17.59,4208.93,45.54
660.333,-14.3,47.68,-33.05,24.33,30.25,31.73,4240.5,2.14
660.529,-4.44,8.22,51.79,32.22,-15.13,-74.81,4206.96,17.92
660.724,21.21,-9.54,45.87,69.71,22.36,8.06,4214.85,-15.62
660.919,52.78,69.38,2.47,-23.02,30.25,-23.51,4238.52,37.65
661.114,-39.95,61.49,112.95,69.71,20.39,17.92,4224.71,-23.51
661.309,88.29,136.46,-13.32,-11.18,109.17,47.51,4193.15,2.14
661.504,23.18,89.11,49.82,24.33,63.79,17.92,4268.12,-5.75
661.699,50.8,53.6,18.25,28.28,-48.67,23.84,4236.55,-53.1
661.894,-20.22,57.54,43.9,59.85,14.47,39.62,4141.85,15.95
662.089,40.94,22.03,20.22,55.9,61.82,4.11,4055.04,-76.78
662.284,68.56,43.73,0.49,77.6,61.82,-3.78,4260.23,-80.73
662.479,48.83,16.11,-35.02,75.63,8.55,-15.62,4116.2,-41.27
662.674,78.42,65.44,43.9,-17.1,128.9,-62.97,4080.69,-64.94
662.869,-28.11,98.98,30.09,-13.15,6.58,-11.67,4175.39,-9.7
663.064,72.51,33.87,49.82,59.85,10.52,-17.59,4179.34,-33.38
663.259,23.18,20.06,16.28,44.06,34.2,10.03,4238.52,-27.46
663.454,80.4,61.49,6.41,30.25,51.95,19.89,4203.01,39.62
663.649,-10.36,75.3,53.76,-11.18,0.66,-31.4,4181.31,59.35
663.843,-0.49,55.57,-44.88,-13.15,34.2,49.49,4169.47,23.84
664.038,-37.98,-39.13,8.38,42.09,-30.91,-61,4013.61,-51.13
664.233,40.94,142.38,12.33,14.47,67.74,27.79,4189.2,63.3
664.428,-30.09,22.03,49.82,67.74,14.47,-37.32,4084.63,-64.94
664.623,38.97,-66.75,22.2,89.44,36.17,43.57,4100.42,90.92
664.817,-2.47,10.19,-42.91,85.49,-30.91,-47.19,3991.91,10.03
665.012,9.37,33.87,20.22,26.31,-30.91,71.19,4025.45,27.79
665.207,13.32,10.19,-13.32,8.55,-24.99,6.08,4064.9,45.54
665.402,36.99,41.76,-23.18,30.25,2.63,47.51,4104.36,39.62
665.596,-2.47,8.22,-44.88,26.31,6.58,-1.81,4049.12,0.16
665.791,42.91,0.33,85.33,48.01,55.9,27.79,4163.55,-9.7
665.986,-26.14,20.06,-1.48,26.31,28.28,75.14,4260.23,63.3
666.18,27.13,59.52,63.63,-15.13,46.04,-17.59,4126.07,15.95
666.375,-87.3,-70.7,-7.4,55.9,55.9,-39.29,4074.77,-76.78
666.57,117.88,100.95,43.9,49.98,38.14,-37.32,4130.01,-41.27
666.764,-28.11,85.17,-1.48,-23.02,48.01,13.97,4041.23,19.89
666.959,31.07,-15.45,-33.05,-24.99,-60.5,96.84,3918.91,-9.7
667.154,-55.74,59.52,-46.86,-19.07,117.06,-9.7,4045.18,10.03
667.348,48.83,45.71,-62.64,48.01,20.39,79.08,3766.99,57.38
667.543,88.29,2.3,10.36,81.55,61.82,19.89,4090.55,55.41
667.737,-36.01,-88.45,-17.26,28.28,44.06,21.87,4007.69,43.57
667.932,-10.36,73.33,41.92,87.47,36.17,-23.51,3993.88,-47.19
668.126,96.18,55.57,28.11,-1.32,109.17,13.97,4017.55,45.54
668.321,1.48,-5.59,71.52,-11.18,18.41,39.62,4122.12,-57.05
668.515,13.32,16.11,28.11,-21.04,-21.04,-61,4114.23,6.08
668.71,46.86,49.65,37.98,6.58,-5.26,-41.27,3911.02,4.11
668.904,38.97,0.33,24.17,111.14,89.44,-7.73,3869.58,57.38
669.098,-18.25,-64.78,85.33,79.58,18.41,10.03,4003.74,0.16
669.293,-61.65,-15.45,32.06,22.36,134.82,130.38,3928.77,8.06
669.487,-28.11,18.09,34.03,121.01,-3.29,-11.67,4007.69,-15.62
669.682,9.37,83.19,26.14,-7.23,44.06,6.08,3974.15,8.06
669.876,44.88,45.71,24.17,103.25,0.66,-23.51,3948.5,85
670.07,-32.06,93.06,41.92,40.12,119.03,12,3873.53,-5.75
670.265,9.37,-29.27,55.74,-19.07,103.25,57.38,3800.53,33.7
670.459,-47.84,-7.56,-3.45,34.2,30.25,53.43,3816.31,-37.32
670.653,-2.47,-11.51,47.84,55.9,-9.21,-45.21,3768.96,13.97
670.847,42.91,-17.43,67.57,48.01,28.28,31.73,3786.72,4.11
671.042,1.48,-9.54,-62.64,119.03,-38.8,-9.7,3619.02,-17.59
671.236,1.48,-19.4,87.3,-1.32,-3.29,-43.24,3863.67,61.33
671.43,-22.2,-9.54,-44.88,30.25,6.58,-13.65,3776.86,6.08
671.624,-12.33,-19.4,-62.64,48.01,-36.83,-31.4,3741.34,43.57
671.818,23.18,45.71,-21.21,51.95,-13.15,8.06,3832.1,-11.67
672.013,-18.25,77.27,24.17,48.01,75.63,13.97,3772.91,43.57
672.207,-49.82,-15.45,-19.24,16.44,46.04,-1.81,3741.34,-55.08
672.401,33.05,6.25,0.49,51.95,6.58,-27.46,3812.37,59.35
672.595,19.24,-31.24,24.17,24.33,32.22,-55.08,3668.34,-23.51
672.789,17.26,22.03,24.17,73.66,-38.8,51.46,3741.34,43.57
672.983,7.4,-64.78,28.11,111.14,89.44,37.65,3684.13,23.84
673.177,-8.38,61.49,-80.4,59.85,-1.32,-25.48,3782.78,-80.73
673.371,33.05,10.19,-35.02,-60.5,-1.32,6.08,3735.42,35.68
673.565,7.4,22.03,24.17,0.66,20.39,51.46,3670.32,53.43
673.759,21.21,-17.43,-19.24,73.66,16.44,-29.43,3778.83,0.16
673.953,-34.03,61.49,-60.67,-15.13,0.66,-21.54,3745.29,25.81
674.147,-34.03,-60.83,-17.26,22.36,30.25,-45.21,3644.67,-3.78
674.341,-26.14,-15.45,-1.48,26.31,26.31,-25.48,3561.81,-23.51
674.535,48.83,18.09,12.33,44.06,2.63,10.03,3680.18,-31.4
674.729,74.48,10.19,34.03,42.09,16.44,-7.73,3682.16,21.87
674.923,-4.44,-9.54,20.22,40.12,48.01,-7.73,3496.7,37.65
675.117,27.13,-39.13,41.92,44.06,57.87,35.68,3772.91,19.89
675.311,23.18,41.76,26.14,57.87,40.12,13.97,3695.97,-33.38
675.505,-18.25,4.27,61.65,-1.32,20.39,-23.51,3688.07,-13.65
675.699,50.8,12.17,79.41,6.58,51.95,-43.24,3551.94,0.16
675.893,-36.01,6.25,-64.61,55.9,28.28,63.3,3605.21,-23.51
676.086,15.29,-1.64,-27.13,26.31,-23.02,2.14,3822.23,47.51
676.28,52.78,59.52,67.57,6.58,12.5,-13.65,3660.45,23.84
676.474,31.07,-39.13,26.14,48.01,97.33,0.16,3553.91,29.76
676.668,-55.74,4.27,-42.91,-15.13,2.63,2.14,3676.24,2.14
676.862,7.4,-21.37,37.98,63.79,26.31,-39.29,3650.59,-104.4
677.055,60.67,65.44,10.36,10.52,24.33,90.92,3617.05,-41.27
677.249,62.64,35.84,-60.67,-58.53,-36.83,19.89,3500.65,-33.38
677.443,-26.14,18.09,16.28,75.63,-7.23,63.3,3502.62,-66.92
677.636,-37.98,31.9,-5.43,48.01,-23.02,-27.46,3480.92,-84.67
677.83,9.37,20.06,2.47,95.36,63.79,-35.35,3603.24,106.7
678.024,3.45,20.06,4.44,85.49,119.03,-13.65,3573.64,4.11
678.217,-89.28,31.9,63.63,-13.15,40.12,49.49,3532.21,43.57
678.411,11.34,-7.56,87.3,-1.32,12.5,0.16,3405.94,0.16
678.605,-77.44,18.09,-66.59,-7.23,12.5,10.03,3557.86,-116.24
678.798,13.32,39.79,-15.29,59.85,44.06,29.76,3484.86,8.06
678.992,-55.74,91.08,-5.43,-3.29,48.01,19.89,3315.19,-7.73
679.185,-24.17,73.33,12.33,2.63,4.6,-55.08,3417.78,12
679.379,19.24,-1.64,8.38,103.25,77.6,15.95,3354.65,-49.16
679.572,-10.36,4.27,22.2,-15.13,-9.21,-7.73,3390.16,81.05
679.766,117.88,77.27,4.44,14.47,-28.94,-17.59,3409.89,21.87
679.959,9.37,-78.59,-3.45,42.09,-15.13,45.54,3301.38,-49.16
680.153,60.67,0.33,26.14,49.98,73.66,8.06,3289.54,12
680.346,35.02,-17.43,-19.24,-19.07,34.2,-27.46,3340.84,-86.64
680.54,15.29,12.17,-13.32,32.22,101.28,86.97,3334.92,96.84
680.733,36.99,81.22,-13.32,8.55,48.01,-17.59,3486.83,4.11
680.927,25.15,-9.54,6.41,34.2,4.6,21.87,3423.7,8.06
681.12,90.26,81.22,28.11,-17.1,0.66,35.68,3315.19,75.14
681.313,11.34,-80.56,30.09,34.2,4.6,-45.21,3396.08,-5.75
681.507,33.05,12.17,39.95,20.39,-24.99,-62.97,3267.84,45.54
681.7,74.48,-11.51,32.06,99.3,36.17,-88.62,3141.57,47.51
681.894,-18.25,14.14,69.55,34.2,30.25,29.76,3220.49,77.11
682.087,-32.06,51.63,22.2,28.28,99.3,53.43,3040.95,31.73
682.28,7.4,33.87,-21.21,-21.04,30.25,-43.24,3230.35,65.27
682.473,-18.25,35.84,-11.34,65.76,53.93,15.95,3336.89,-51.13
682.667,3.45,-7.56,4.44,38.14,42.09,-5.75,3254.03,-9.7
682.86,19.24,33.87,22.2,38.14,26.31,29.76,3340.84,4.11
683.053,25.15,-19.4,6.41,53.93,121.01,2.14,3317.16,-57.05
683.246,-10.36,0.33,20.22,2.63,57.87,-21.54,3265.87,2.14
683.44,-16.28,43.73,69.55,73.66,14.47,-11.67,3342.81,-3.78
683.633,-16.28,41.76,22.2,28.28,115.09,-15.62,3281.65,-11.67
683.826,11.34,-3.62,-5.43,-26.96,-7.23,17.92,3068.57,-31.4
684.019,25.15,-39.13,-48.83,4.6,119.03,-15.62,3175.11,-39.29
684.212,-4.44,65.44,-68.56,42.09,40.12,23.84,3220.49,41.6
684.405,-14.3,8.22,26.14,26.31,26.31,45.54,3054.76,-19.56
684.598,-26.14,12.17,93.22,-60.5,22.36,-35.35,3125.79,-66.92
684.792,54.75,-7.56,8.38,42.09,32.22,31.73,3058.71,-41.27
684.985,-53.76,-48.99,-17.26,81.55,36.17,-70.86,3072.52,25.81
685.178,19.24,-50.97,36.01,77.6,16.44,-51.13,3005.44,-5.75
685.371,68.56,18.09,0.49,53.93,-23.02,-5.75,3265.87,59.35
685.564,7.4,-54.91,34.03,18.41,-28.94,17.92,3029.11,59.35
685.757,-6.41,-9.54,39.95,22.36,-34.86,-47.19,3035.03,-11.67
685.95,-14.3,-68.72,65.6,-36.83,73.66,35.68,3033.06,37.65
686.143,23.18,43.73,-40.94,95.36,20.39,25.81,2967.95,-1.81
686.336,-39.95,4.27,63.63,0.66,12.5,-23.51,3086.33,75.14
686.529,-26.14,-76.62,20.22,101.28,-19.07,19.89,3054.76,-7.73
686.721,17.26,29.92,36.01,8.55,14.47,31.73,2924.55,0.16
